Frame #, object ID, x, y, width, height0, 1, 582, 469, 63, 46
163, 80, 984, 460, 192, 96
164, 62, 633, 487, 84, 70
164, 88, 978, 463, 102, 70
164, 85, 1650, 493, 240, 55
164, 69, 702, 478, 255, 176
164, 71, 1119, 501, 483, 223
164, 5, 447, 460, 66, 149
164, 19, 357, 446, 117, 343
164, 82, 1671, 493, 114, 38
164, 87, 1617, 498, 72, 32
164, 83, 1707, 504, 105, 44
164, 84, 579, 475, 36, 38
164, 79, 1815, 501, 105, 49
164, 86, 57, 451, 141, 322
164, 78, 1293, 478, 153, 44
164, 80, 990, 460, 192, 96
165, 89, 498, 454, 30, 26
165, 84, 582, 478, 42, 38
165, 62, 630, 487, 87, 70
165, 88, 984, 463, 120, 82
165, 80, 1050, 469, 216, 102
165, 69, 705, 478, 264, 181
165, 71, 1161, 504, 510, 234
165, 5, 450, 460, 69, 152
165, 19, 354, 457, 117, 322
165, 82, 1671, 493, 114, 38
165, 87, 1608, 501, 72, 32
165, 85, 1650, 490, 240, 55
165, 79, 1806, 501, 108, 49
165, 86, 60, 457, 141, 322
165, 78, 1290, 481, 153, 44
166, 62, 630, 487, 87, 70
166, 88, 1008, 460, 120, 85
166, 69, 705, 472, 267, 190
166, 71, 1182, 507, 561, 252
166, 5, 450, 463, 66, 149
166, 19, 363, 460, 117, 305
166, 82, 1671, 490, 114, 38
166, 87, 1605, 495, 72, 32
166, 89, 495, 451, 30, 26
166, 84, 582, 475, 42, 38
166, 85, 1647, 487, 240, 55
166, 86, 63, 457, 141, 322
166, 78, 1284, 478, 153, 44
166, 80, 1056, 466, 216, 102
167, 90, 603, 478, 60, 49
167, 62, 648, 487, 123, 88
167, 91, 1248, 457, 342, 149
167, 92, 753, 472, 495, 343
167, 19, 390, 466, 96, 264
167, 86, 66, 451, 129, 331
167, 82, 1677, 487, 114, 38
167, 69, 726, 475, 267, 190
167, 5, 453, 463, 66, 149
167, 89, 495, 451, 30, 26
167, 84, 579, 475, 42, 38
167, 85, 1650, 487, 240, 55
167, 71, 1191, 405, 561, 252
167, 88, 1008, 437, 120, 85
167, 80, 1056, 472, 216, 102
168, 90, 603, 478, 63, 49
168, 62, 651, 487, 126, 88
168, 91, 1281, 454, 366, 155
168, 92, 759, 469, 531, 360
168, 19, 396, 466, 96, 255
168, 86, 66, 451, 129, 331
168, 69, 741, 484, 267, 190
168, 5, 453, 457, 66, 149
168, 89, 495, 449, 30, 26
168, 84, 582, 475, 42, 38
168, 85, 1650, 490, 240, 55
168, 71, 1188, 407, 561, 252
168, 88, 1011, 431, 120, 85
168, 80, 1059, 475, 216, 102
169, 90, 600, 478, 72, 49
169, 91, 1311, 454, 384, 158
169, 92, 756, 469, 564, 384
169, 93, 372, 478, 48, 129
169, 19, 408, 469, 90, 249
169, 86, 69, 454, 126, 328
169, 69, 756, 490, 267, 190
169, 5, 450, 457, 66, 149
169, 84, 582, 475, 42, 38
169, 62, 645, 484, 126, 88
169, 71, 1194, 393, 561, 252
169, 88, 1017, 425, 120, 85
169, 80, 1062, 469, 216, 102
170, 90, 603, 478, 66, 49
170, 91, 1332, 454, 399, 158
170, 92, 765, 469, 597, 405
170, 93, 372, 481, 45, 120
170, 19, 408, 472, 87, 237
170, 86, 72, 460, 120, 325
170, 69, 762, 484, 267, 190
170, 5, 447, 460, 66, 149
170, 62, 645, 484, 126, 88
170, 71, 1206, 390, 561, 252
170, 88, 1017, 419, 120, 85
171, 90, 600, 481, 72, 46
171, 91, 1374, 457, 405, 164
171, 92, 777, 466, 630, 437
171, 93, 372, 472, 48, 123
171, 5, 408, 463, 93, 243
171, 19, 384, 469, 72, 205
171, 86, 78, 457, 117, 325
171, 62, 645, 484, 126, 88
172, 90, 603, 481, 69, 46
172, 91, 1404, 454, 420, 167
172, 92, 780, 469, 687, 457
172, 93, 372, 469, 45, 117
172, 5, 411, 463, 84, 234
172, 86, 63, 457, 129, 334
172, 62, 645, 487, 126, 88
172, 19, 387, 463, 72, 205
173, 90, 606, 481, 69, 46
173, 91, 1431, 454, 456, 181
173, 92, 792, 457, 741, 504
173, 93, 375, 469, 42, 123
173, 5, 414, 466, 87, 246
173, 86, 69, 454, 126, 331
173, 19, 393, 469, 72, 205
174, 94, 576, 475, 42, 35
174, 90, 606, 481, 66, 49
174, 91, 1458, 454, 453, 184
174, 95, 666, 493, 150, 96
174, 92, 834, 469, 756, 522
174, 93, 372, 469, 42, 126
174, 5, 414, 466, 87, 243
174, 86, 69, 451, 126, 331
174, 19, 396, 469, 72, 205
175, 90, 606, 478, 69, 49
175, 91, 1494, 454, 423, 202
175, 92, 834, 478, 849, 566
175, 93, 375, 466, 45, 126
175, 5, 420, 460, 90, 237
175, 86, 63, 451, 132, 331
175, 94, 576, 478, 42, 35
175, 95, 666, 487, 150, 96
175, 19, 399, 469, 72, 205
176, 90, 606, 478, 72, 52
176, 91, 1533, 457, 384, 190
176, 95, 666, 493, 156, 99
176, 92, 828, 466, 888, 604
176, 93, 375, 466, 45, 126
176, 5, 417, 460, 87, 234
176, 86, 60, 443, 132, 349
176, 94, 579, 478, 42, 35
177, 94, 582, 478, 42, 38
177, 90, 609, 481, 66, 49
177, 95, 666, 495, 156, 99
177, 91, 1593, 454, 324, 187
177, 93, 375, 469, 45, 126
177, 5, 417, 457, 93, 243
177, 86, 60, 446, 135, 340
177, 92, 888, 425, 888, 604
178, 94, 582, 481, 42, 35
178, 90, 606, 478, 66, 49
178, 95, 666, 493, 159, 105
178, 91, 1632, 451, 285, 193
178, 93, 378, 472, 45, 123
178, 5, 417, 454, 99, 252
178, 86, 63, 449, 132, 334
178, 92, 936, 413, 888, 604
179, 90, 606, 478, 69, 55
179, 95, 666, 493, 165, 108
179, 96, 849, 490, 93, 85
179, 91, 1692, 454, 228, 196
179, 93, 378, 475, 42, 120
179, 5, 423, 457, 93, 249
179, 86, 66, 449, 126, 340
179, 94, 579, 481, 42, 35
179, 92, 993, 407, 888, 604
180, 94, 582, 484, 36, 29
180, 90, 606, 478, 72, 55
180, 95, 669, 490, 165, 111
180, 96, 861, 495, 99, 85
180, 93, 378, 475, 45, 120
180, 5, 423, 460, 96, 243
180, 86, 63, 449, 132, 337
180, 91, 1692, 466, 228, 196
180, 92, 993, 393, 888, 604
181, 94, 582, 484, 36, 29
181, 90, 606, 478, 72, 55
181, 95, 672, 493, 171, 111
181, 92, 870, 472, 726, 478
181, 93, 378, 472, 45, 123
181, 5, 423, 457, 90, 246
181, 86, 66, 449, 129, 334
181, 96, 867, 498, 99, 85
181, 91, 1704, 469, 216, 196
182, 94, 582, 484, 36, 32
182, 90, 606, 478, 72, 55
182, 97, 873, 472, 84, 49
182, 95, 672, 493, 177, 114
182, 96, 885, 498, 111, 93
182, 93, 378, 469, 48, 123
182, 5, 423, 457, 90, 237
182, 86, 60, 451, 138, 334
182, 91, 1707, 463, 213, 196
182, 92, 909, 416, 726, 478
183, 90, 603, 478, 78, 55
183, 97, 876, 466, 87, 52
183, 95, 675, 495, 186, 114
183, 96, 894, 493, 138, 105
183, 93, 381, 472, 45, 120
183, 5, 426, 460, 87, 237
183, 86, 66, 449, 129, 334
183, 94, 582, 484, 36, 32
183, 91, 1707, 466, 213, 196
183, 92, 975, 396, 726, 478
184, 98, 990, 460, 42, 26
184, 90, 609, 478, 75, 55
184, 97, 882, 466, 90, 55
184, 95, 678, 495, 186, 117
184, 96, 903, 495, 156, 117
184, 93, 381, 472, 45, 117
184, 5, 429, 460, 84, 237
184, 86, 66, 454, 129, 331
184, 94, 582, 484, 36, 32
184, 92, 1035, 384, 726, 478
185, 98, 990, 463, 39, 23
185, 90, 609, 481, 72, 52
185, 97, 885, 466, 102, 49
185, 95, 678, 495, 192, 120
185, 96, 915, 498, 177, 120
185, 93, 378, 472, 42, 117
185, 5, 429, 460, 87, 231
185, 86, 66, 451, 129, 331
185, 94, 582, 484, 36, 32
185, 92, 1044, 358, 726, 478
186, 99, 498, 457, 30, 26
186, 90, 612, 484, 72, 49
186, 95, 681, 495, 195, 123
186, 96, 930, 495, 195, 137
186, 93, 381, 472, 42, 120
186, 5, 432, 460, 78, 234
186, 86, 66, 451, 129, 331
186, 94, 582, 484, 36, 32
186, 97, 888, 463, 102, 49
186, 98, 990, 457, 39, 23
187, 97, 897, 466, 96, 58
187, 98, 984, 460, 42, 29
187, 90, 612, 484, 72, 52
187, 95, 681, 495, 198, 126
187, 96, 939, 498, 237, 140
187, 93, 381, 472, 42, 117
187, 5, 432, 460, 81, 231
187, 86, 66, 451, 129, 331
187, 99, 495, 454, 30, 26
188, 90, 612, 484, 72, 55
188, 95, 687, 495, 204, 129
188, 96, 957, 498, 267, 152
188, 93, 381, 469, 45, 120
188, 5, 432, 460, 81, 231
188, 86, 69, 454, 129, 331
188, 97, 897, 466, 96, 58
188, 98, 984, 457, 42, 29
188, 99, 495, 454, 30, 26
189, 99, 498, 454, 30, 26
189, 100, 588, 478, 42, 38
189, 90, 615, 481, 81, 55
189, 97, 912, 469, 114, 55
189, 95, 690, 495, 210, 135
189, 96, 978, 501, 300, 161
189, 93, 381, 472, 45, 120
189, 5, 435, 460, 84, 231
189, 86, 66, 457, 129, 331
189, 98, 984, 457, 42, 29
190, 99, 498, 460, 30, 26
190, 97, 915, 466, 120, 58
190, 100, 588, 478, 42, 38
190, 90, 615, 481, 81, 55
190, 95, 690, 498, 213, 137
190, 96, 996, 504, 345, 170
190, 93, 384, 475, 42, 114
190, 5, 438, 466, 78, 220
190, 86, 63, 446, 132, 346
190, 98, 987, 457, 42, 29
191, 99, 498, 460, 30, 26
191, 97, 924, 469, 111, 58
191, 100, 588, 478, 42, 38
191, 90, 615, 481, 81, 55
191, 95, 696, 498, 222, 137
191, 96, 1014, 498, 381, 184
191, 93, 384, 472, 42, 114
191, 5, 435, 466, 81, 220
191, 86, 60, 446, 135, 346
191, 98, 987, 457, 42, 29
192, 97, 933, 466, 117, 61
192, 100, 591, 478, 39, 38
192, 90, 615, 481, 81, 58
192, 95, 696, 498, 228, 143
192, 96, 1038, 501, 414, 196
192, 93, 384, 475, 42, 114
192, 5, 438, 466, 78, 205
192, 86, 63, 446, 132, 343
192, 99, 498, 457, 30, 26
193, 97, 939, 469, 129, 61
193, 100, 591, 478, 39, 38
193, 90, 618, 481, 81, 58
193, 101, 1614, 484, 153, 52
193, 95, 702, 498, 231, 146
193, 96, 1056, 507, 456, 211
193, 93, 384, 475, 42, 114
193, 5, 441, 463, 78, 214
193, 86, 66, 446, 129, 343
193, 99, 498, 457, 30, 26
194, 100, 591, 475, 42, 41
194, 90, 618, 478, 84, 61
194, 97, 945, 469, 132, 64
194, 101, 1608, 481, 156, 55
194, 102, 1608, 481, 222, 58
194, 103, 1698, 493, 192, 55
194, 95, 702, 498, 240, 149
194, 96, 1083, 507, 489, 225
194, 93, 387, 475, 45, 111
194, 5, 441, 463, 78, 214
194, 86, 66, 449, 132, 337
194, 99, 498, 457, 30, 26
195, 99, 498, 460, 30, 26
195, 97, 957, 466, 132, 64
195, 100, 588, 478, 42, 41
195, 90, 618, 478, 84, 61
195, 102, 1644, 493, 198, 52
195, 95, 705, 498, 249, 155
195, 96, 1116, 513, 519, 243
195, 93, 387, 472, 45, 117
195, 5, 444, 460, 75, 211
195, 86, 69, 451, 126, 334
195, 101, 1602, 490, 156, 55
195, 103, 1701, 493, 192, 55
196, 104, 414, 443, 60, 58
196, 97, 969, 469, 123, 64
196, 100, 588, 478, 42, 38
196, 90, 618, 478, 84, 61
196, 102, 1611, 493, 213, 58
196, 95, 708, 498, 258, 161
196, 96, 1140, 516, 564, 258
196, 93, 387, 472, 42, 114
196, 5, 441, 460, 78, 208
196, 86, 66, 451, 129, 334
196, 101, 1611, 493, 156, 55
196, 99, 498, 457, 30, 26
196, 103, 1701, 493, 192, 55
197, 99, 498, 460, 30, 26
197, 97, 972, 469, 138, 67
197, 100, 588, 478, 42, 38
197, 90, 618, 481, 84, 58
197, 101, 1581, 484, 219, 58
197, 95, 711, 498, 261, 167
197, 96, 1173, 522, 612, 278
197, 93, 384, 472, 42, 117
197, 5, 441, 463, 81, 214
197, 86, 66, 449, 129, 340
197, 102, 1614, 493, 213, 58
197, 103, 1683, 493, 192, 55
197, 104, 414, 440, 60, 58
198, 99, 498, 457, 39, 29
198, 90, 624, 481, 99, 67
198, 105, 1392, 481, 114, 49
198, 106, 801, 510, 585, 372
198, 93, 387, 475, 36, 105
198, 5, 450, 466, 66, 176
198, 86, 69, 451, 126, 337
198, 100, 588, 475, 42, 38
198, 95, 726, 513, 261, 167
198, 96, 1185, 528, 612, 278
198, 97, 975, 463, 138, 67
198, 101, 1587, 487, 219, 58
198, 102, 1626, 487, 213, 58
198, 104, 417, 440, 60, 58
199, 99, 498, 454, 36, 29
199, 90, 627, 484, 93, 67
199, 106, 810, 516, 624, 399
199, 93, 387, 475, 39, 105
199, 5, 450, 466, 69, 176
199, 86, 69, 451, 126, 337
199, 100, 588, 469, 42, 38
199, 95, 744, 507, 261, 167
199, 96, 1179, 501, 612, 278
199, 97, 978, 460, 138, 67
199, 101, 1590, 487, 219, 58
199, 102, 1629, 487, 213, 58
199, 104, 417, 443, 60, 58
199, 105, 1398, 484, 114, 49
200, 99, 498, 454, 39, 32
200, 90, 630, 481, 93, 67
200, 106, 825, 516, 654, 419
200, 93, 387, 475, 39, 108
200, 5, 450, 466, 69, 176
200, 86, 69, 451, 126, 337
200, 100, 588, 469, 42, 38
200, 95, 747, 507, 261, 167
200, 96, 1182, 493, 612, 278
200, 97, 978, 457, 138, 67
200, 101, 1587, 487, 219, 58
200, 102, 1626, 484, 213, 58
200, 105, 1413, 487, 114, 49
201, 99, 498, 454, 42, 32
201, 90, 630, 481, 96, 67
201, 106, 828, 513, 717, 472
201, 107, 462, 525, 84, 126
201, 93, 387, 475, 42, 108
201, 5, 450, 466, 69, 173
201, 86, 72, 446, 126, 343
201, 100, 588, 466, 42, 38
201, 95, 753, 498, 261, 167
201, 96, 1161, 522, 612, 278
201, 97, 981, 457, 138, 67
201, 101, 1587, 487, 219, 58
201, 105, 1416, 481, 114, 49
202, 99, 498, 454, 39, 29
202, 90, 627, 481, 99, 70
202, 108, 1263, 466, 294, 129
202, 106, 843, 510, 777, 519
202, 93, 387, 475, 39, 105
202, 5, 450, 463, 72, 176
202, 86, 63, 437, 132, 355
202, 107, 462, 516, 84, 126
203, 99, 498, 454, 39, 29
203, 109, 1068, 469, 60, 23
203, 110, 594, 484, 48, 46
203, 90, 633, 481, 93, 70
203, 111, 753, 472, 123, 76
203, 108, 1290, 463, 300, 137
203, 106, 948, 522, 822, 548
203, 107, 459, 522, 84, 126
203, 93, 387, 472, 42, 105
203, 5, 450, 460, 72, 170
203, 86, 60, 443, 132, 355
204, 99, 498, 454, 39, 29
204, 109, 1065, 466, 57, 29
204, 110, 594, 484, 48, 41
204, 90, 633, 484, 96, 67
204, 111, 753, 472, 135, 79
204, 108, 1320, 466, 303, 137
204, 106, 822, 507, 975, 563
204, 107, 459, 522, 87, 120
204, 93, 387, 472, 42, 108
204, 5, 453, 463, 66, 167
204, 86, 60, 449, 129, 349
205, 99, 498, 454, 39, 29
205, 109, 1062, 466, 54, 29
205, 110, 594, 484, 48, 46
205, 90, 630, 481, 102, 73
205, 111, 762, 472, 138, 79
205, 108, 1338, 466, 324, 143
205, 107, 462, 519, 84, 123
205, 93, 387, 472, 42, 108
205, 5, 456, 460, 69, 170
205, 86, 66, 434, 126, 360
205, 106, 864, 466, 975, 563
206, 99, 498, 454, 42, 29
206, 109, 1062, 466, 51, 29
206, 110, 594, 484, 51, 46
206, 90, 633, 478, 102, 73
206, 111, 768, 472, 141, 82
206, 108, 1365, 466, 336, 149
206, 93, 387, 472, 42, 108
206, 5, 453, 463, 69, 170
206, 86, 60, 437, 132, 358
206, 107, 462, 519, 84, 123
206, 106, 873, 443, 975, 563
207, 99, 498, 454, 42, 29
207, 109, 1065, 466, 45, 29
207, 112, 1272, 478, 126, 38
207, 110, 594, 484, 51, 49
207, 90, 630, 481, 102, 73
207, 111, 771, 469, 144, 88
207, 108, 1392, 466, 354, 155
207, 93, 387, 472, 42, 105
207, 5, 456, 466, 69, 170
207, 86, 66, 431, 126, 360
207, 107, 462, 516, 84, 123
207, 106, 906, 419, 975, 563
208, 99, 498, 454, 42, 29
208, 109, 1059, 466, 48, 29
208, 112, 1269, 475, 126, 38
208, 110, 591, 484, 54, 46
208, 90, 636, 481, 102, 79
208, 111, 777, 469, 147, 88
208, 108, 1422, 466, 372, 155
208, 93, 387, 472, 42, 105
208, 5, 456, 466, 66, 173
208, 86, 66, 443, 126, 352
208, 107, 462, 513, 84, 123
208, 106, 909, 422, 975, 563
209, 99, 498, 454, 42, 29
209, 109, 1053, 466, 51, 29
209, 112, 1260, 475, 132, 38
209, 110, 594, 484, 57, 52
209, 90, 636, 481, 105, 79
209, 111, 783, 469, 153, 88
209, 108, 1452, 463, 390, 167
209, 93, 387, 472, 39, 105
209, 5, 456, 466, 66, 170
209, 86, 63, 434, 132, 358
209, 107, 462, 513, 84, 123
210, 99, 498, 454, 42, 29
210, 109, 1050, 469, 48, 26
210, 112, 1248, 478, 135, 35
210, 110, 594, 484, 57, 52
210, 90, 636, 478, 108, 79
210, 111, 786, 469, 156, 90
210, 108, 1488, 469, 399, 158
210, 93, 387, 472, 39, 105
210, 5, 456, 466, 63, 164
210, 86, 66, 431, 129, 360
211, 99, 498, 454, 42, 29
211, 109, 1047, 466, 48, 26
211, 112, 1239, 475, 138, 38
211, 110, 597, 484, 54, 52
211, 90, 636, 478, 111, 85
211, 111, 792, 469, 165, 93
211, 108, 1515, 466, 402, 164
211, 93, 387, 472, 39, 105
211, 5, 462, 466, 63, 164
211, 86, 66, 437, 126, 355
212, 99, 498, 454, 42, 32
212, 109, 1044, 466, 54, 26
212, 112, 1233, 478, 138, 35
212, 110, 597, 484, 51, 49
212, 90, 636, 478, 108, 85
212, 111, 798, 469, 171, 96
212, 108, 1551, 469, 366, 140
212, 93, 387, 472, 39, 105
212, 5, 459, 469, 63, 161
212, 86, 63, 431, 129, 360
213, 99, 498, 454, 42, 26
213, 113, 573, 472, 33, 26
213, 109, 1041, 469, 48, 23
213, 112, 1224, 475, 129, 35
213, 110, 597, 484, 51, 49
213, 90, 639, 478, 111, 85
213, 111, 807, 466, 174, 102
213, 108, 1605, 472, 312, 117
213, 93, 387, 475, 36, 99
213, 5, 462, 469, 60, 158
213, 86, 69, 451, 123, 340
214, 99, 495, 454, 42, 26
214, 113, 570, 475, 33, 23
214, 109, 1038, 463, 54, 26
214, 110, 597, 487, 51, 46
214, 90, 642, 481, 111, 85
214, 111, 813, 466, 183, 108
214, 112, 1218, 478, 123, 32
214, 108, 1656, 475, 261, 114
214, 93, 390, 475, 36, 102
214, 5, 462, 469, 57, 158
214, 86, 66, 443, 123, 349
215, 99, 498, 454, 39, 29
215, 113, 570, 472, 36, 23
215, 109, 1038, 460, 57, 26
215, 112, 1215, 481, 96, 32
215, 110, 597, 487, 54, 46
215, 90, 642, 478, 114, 88
215, 111, 819, 469, 189, 108
215, 114, 1272, 478, 78, 32
215, 115, 465, 519, 81, 114
215, 93, 390, 475, 36, 102
215, 5, 462, 466, 60, 158
215, 86, 63, 434, 132, 360
215, 108, 1653, 481, 261, 114
216, 99, 498, 454, 39, 26
216, 113, 570, 472, 33, 20
216, 109, 1038, 466, 48, 26
216, 112, 1203, 481, 96, 29
216, 114, 1218, 478, 120, 38
216, 110, 597, 487, 54, 46
216, 90, 642, 478, 114, 88
216, 111, 828, 466, 195, 114
216, 108, 1743, 466, 174, 155
216, 93, 390, 475, 36, 99
216, 5, 462, 466, 57, 158
216, 86, 66, 449, 120, 346
216, 115, 462, 516, 81, 114
217, 99, 498, 454, 42, 32
217, 113, 570, 472, 33, 20
217, 112, 1203, 481, 96, 29
217, 114, 1212, 472, 120, 38
217, 110, 597, 484, 54, 49
217, 90, 642, 478, 117, 88
217, 111, 834, 466, 210, 117
217, 93, 390, 475, 36, 99
217, 5, 465, 466, 57, 161
217, 86, 66, 446, 126, 346
217, 109, 1038, 460, 48, 26
217, 108, 1764, 472, 156, 155
217, 115, 459, 516, 81, 114
218, 99, 495, 451, 42, 32
218, 113, 570, 472, 30, 20
218, 114, 1203, 475, 120, 35
218, 110, 597, 487, 54, 49
218, 90, 642, 478, 120, 88
218, 111, 843, 469, 216, 120
218, 93, 390, 475, 36, 99
218, 5, 459, 469, 51, 146
218, 86, 66, 440, 126, 352
218, 109, 1038, 460, 48, 26
218, 112, 1203, 481, 96, 29
218, 108, 1791, 478, 129, 155
218, 115, 462, 516, 81, 114
219, 113, 570, 472, 30, 20
219, 114, 1200, 475, 120, 35
219, 110, 600, 487, 54, 49
219, 90, 645, 481, 120, 88
219, 111, 855, 466, 222, 129
219, 93, 390, 472, 39, 102
219, 5, 471, 463, 54, 167
219, 116, 447, 472, 45, 129
219, 86, 66, 437, 126, 358
219, 109, 1038, 460, 48, 26
219, 112, 1203, 481, 96, 29
219, 99, 495, 451, 42, 32
219, 108, 1797, 469, 123, 155
219, 115, 462, 519, 81, 114
220, 113, 570, 472, 30, 20
220, 114, 1212, 478, 105, 29
220, 110, 600, 487, 54, 49
220, 90, 645, 481, 123, 90
220, 111, 864, 466, 231, 135
220, 93, 390, 472, 39, 99
220, 5, 462, 466, 51, 149
220, 86, 66, 437, 126, 355
220, 109, 1041, 460, 48, 26
220, 112, 1203, 487, 96, 29
220, 99, 492, 451, 42, 32
220, 108, 1785, 472, 135, 155
220, 116, 447, 463, 45, 129
221, 99, 498, 454, 45, 32
221, 113, 570, 472, 30, 20
221, 114, 1200, 475, 108, 32
221, 110, 600, 487, 57, 49
221, 90, 648, 478, 123, 90
221, 111, 873, 466, 243, 137
221, 93, 393, 472, 39, 102
221, 5, 471, 466, 54, 161
221, 116, 447, 472, 42, 123
221, 86, 66, 443, 126, 349
221, 112, 1197, 487, 96, 29
222, 113, 570, 472, 33, 20
222, 110, 603, 487, 57, 46
222, 90, 651, 481, 120, 90
222, 111, 882, 463, 258, 143
222, 112, 1170, 481, 78, 26
222, 114, 1239, 475, 69, 32
222, 93, 393, 472, 39, 102
222, 116, 438, 478, 30, 102
222, 5, 468, 469, 54, 152
222, 99, 495, 451, 45, 32
222, 86, 66, 443, 126, 349
223, 113, 570, 472, 30, 20
223, 117, 1185, 478, 99, 32
223, 114, 1224, 475, 72, 32
223, 110, 600, 487, 60, 49
223, 90, 654, 478, 123, 93
223, 111, 894, 466, 270, 149
223, 112, 1164, 481, 78, 26
223, 93, 393, 472, 39, 102
223, 116, 444, 472, 30, 102
223, 5, 468, 466, 57, 161
223, 86, 66, 437, 126, 358
223, 99, 495, 451, 45, 32
224, 99, 495, 454, 45, 32
224, 113, 570, 472, 30, 20
224, 117, 1152, 478, 111, 32
224, 114, 1212, 475, 78, 32
224, 110, 600, 487, 54, 49
224, 90, 651, 478, 126, 93
224, 111, 903, 466, 285, 158
224, 93, 396, 472, 39, 99
224, 5, 468, 466, 57, 158
224, 112, 1164, 481, 78, 26
224, 86, 66, 440, 126, 358
224, 116, 444, 469, 30, 102
225, 113, 570, 472, 30, 20
225, 114, 1212, 472, 72, 35
225, 110, 603, 490, 57, 46
225, 90, 654, 478, 129, 96
225, 111, 918, 466, 303, 164
225, 93, 396, 472, 36, 102
225, 5, 468, 466, 57, 161
225, 116, 453, 469, 45, 120
225, 86, 69, 449, 126, 343
225, 117, 1152, 481, 111, 32
225, 112, 1164, 481, 78, 26
225, 99, 492, 451, 45, 32
226, 113, 570, 472, 30, 20
226, 110, 603, 490, 57, 49
226, 90, 654, 481, 129, 93
226, 118, 1728, 490, 189, 58
226, 111, 933, 463, 318, 173
226, 93, 396, 472, 36, 99
226, 116, 447, 472, 36, 108
226, 5, 465, 466, 57, 161
226, 86, 72, 451, 123, 334
226, 117, 1149, 478, 111, 32
226, 112, 1164, 481, 78, 26
226, 99, 492, 451, 45, 32
226, 114, 1209, 472, 72, 35
227, 99, 498, 454, 42, 32
227, 113, 570, 472, 30, 20
227, 119, 837, 463, 24, 14
227, 120, 873, 466, 33, 20
227, 110, 603, 487, 60, 49
227, 90, 657, 478, 132, 96
227, 111, 945, 463, 336, 184
227, 93, 393, 472, 36, 96
227, 116, 444, 472, 36, 105
227, 5, 468, 466, 57, 161
227, 86, 72, 451, 123, 337
227, 117, 1149, 475, 111, 32
227, 112, 1167, 481, 78, 26
227, 118, 1728, 490, 189, 58
227, 114, 1206, 472, 72, 35
228, 99, 498, 454, 42, 32
228, 113, 570, 472, 30, 20
228, 119, 840, 463, 24, 14
228, 120, 870, 466, 30, 20
228, 110, 606, 487, 60, 49
228, 118, 1704, 493, 174, 52
228, 90, 657, 481, 135, 96
228, 111, 963, 460, 354, 190
228, 93, 396, 469, 33, 99
228, 116, 447, 472, 36, 105
228, 5, 468, 466, 57, 158
228, 86, 66, 437, 126, 355
228, 117, 1158, 472, 111, 32
228, 114, 1206, 475, 72, 35
229, 99, 501, 454, 39, 29
229, 113, 570, 472, 36, 26
229, 121, 972, 466, 30, 14
229, 122, 1011, 463, 33, 17
229, 110, 612, 487, 75, 55
229, 123, 1164, 484, 222, 90
229, 90, 681, 484, 174, 129
229, 124, 1551, 460, 366, 363
229, 93, 396, 475, 36, 93
229, 116, 435, 478, 30, 96
229, 5, 465, 469, 51, 135
229, 111, 996, 449, 354, 190
229, 118, 1707, 495, 174, 52
229, 86, 63, 443, 126, 355
229, 114, 1209, 481, 72, 35
229, 119, 840, 463, 24, 14
229, 120, 870, 466, 30, 20
230, 99, 504, 454, 39, 32
230, 113, 570, 472, 36, 26
230, 121, 963, 466, 33, 14
230, 125, 1122, 469, 75, 29
230, 110, 612, 490, 75, 55
230, 123, 1182, 484, 234, 90
230, 90, 681, 484, 180, 135
230, 93, 396, 472, 36, 93
230, 116, 435, 478, 30, 96
230, 5, 471, 469, 51, 137
230, 126, 453, 475, 42, 108
230, 86, 63, 440, 129, 352
230, 111, 990, 443, 354, 190
230, 118, 1683, 490, 174, 52
230, 119, 840, 463, 24, 14
230, 120, 870, 466, 30, 20
230, 122, 1011, 463, 33, 17
230, 124, 1566, 481, 354, 363
231, 99, 504, 454, 36, 29
231, 113, 570, 472, 36, 26
231, 125, 1116, 472, 72, 26
231, 127, 546, 472, 36, 23
231, 110, 612, 490, 75, 55
231, 123, 1197, 484, 243, 96
231, 90, 681, 484, 186, 135
231, 128, 828, 498, 72, 55
231, 124, 1722, 475, 195, 390
231, 93, 396, 472, 36, 93
231, 126, 447, 475, 36, 105
231, 5, 474, 466, 51, 140
231, 86, 63, 440, 132, 352
231, 111, 996, 434, 354, 190
231, 121, 963, 466, 33, 14
231, 118, 1668, 484, 174, 52
231, 119, 840, 460, 24, 14
231, 116, 435, 475, 30, 96
231, 120, 870, 463, 30, 20
231, 122, 1008, 463, 33, 17
232, 113, 570, 472, 36, 26
232, 122, 1011, 466, 30, 17
232, 129, 1071, 469, 39, 26
232, 125, 1113, 469, 69, 26
232, 110, 612, 487, 84, 58
232, 123, 1218, 487, 243, 99
232, 118, 1668, 484, 171, 61
232, 90, 684, 487, 189, 135
232, 93, 399, 472, 33, 93
232, 5, 474, 469, 45, 135
232, 116, 444, 478, 30, 99
232, 86, 63, 440, 132, 355
232, 111, 1002, 431, 354, 190
232, 121, 963, 466, 33, 14
232, 99, 504, 451, 36, 29
232, 127, 543, 466, 36, 23
232, 119, 840, 460, 24, 14
232, 120, 870, 463, 30, 20
232, 124, 1743, 478, 177, 390
232, 126, 447, 469, 36, 105
232, 128, 831, 501, 72, 55
233, 113, 570, 472, 36, 26
233, 122, 1008, 466, 30, 14
233, 129, 1065, 466, 42, 26
233, 125, 1110, 466, 63, 26
233, 110, 615, 487, 81, 58
